factor_de_expansion;id_hog;zona;region_de_planificacion;tipo_de_vivienda;tipo_de_tenencia_de_la_vivienda;mensualidad_pagada_por_la_vivienda;material_de_las_paredes_exteriores_de_la_vivienda;material_del_techo_de_la_vivienda;material_del_piso_de_la_vivienda;la_vivienda_tiene_cielo_raso;condicion_de_hacinamiento_segun_aposentos;total_de_aposentos_de_la_vivienda;tipo_de_conexion_al_servicio_de_internet;tenenciaCompuP;tenenciaCompuE;tenenciaCompu;tenenciaTab;tenenciaCel;tenenciaDisMov;tenenciaTIC;cantidad_de_telefonos_celulares;cantidad_de_tabletas;cantidad_de_computadoras_portatiles;cantidad_de_computadoras_de_escritorio;nivel_de_pobreza;ingreso_total_del_hogar_neto;ingreso_per_capita_del_hogar_neto;quintil_de_ingreso_per_capita_del_hogar_neto;quintil_de_ingreso_per_capita_del_hogar_por_zona;quintil_de_ingreso_per_capita_del_hogar_neto_por_region_de_planificacion;jefe_sexo;jefe_edad;jefe_estado_conyugal;jefe_nivel_de_instruccion;jefe_tipo_de_centro_educativo_al_que_asiste_o_asistio;jefe_dominio_de_un_segundo_idioma;jefe_condicion_de_actividad;jefe_ocupacion_en_el_empleo_principal_cocr_2011;jefe_condicion_de_aseguramiento;jefe_recibio_ingreso_pension_alimenticia;jefe_asistencia_a_educacion_formal;jefe_estudiante;cantidad_personas;cantidad_hombres;cantidad_mujeres;estudiantes_preescolar;estudiantes_escuela;estudiantes_colegio;estudiantes_parauniversitaria;estudiantes_universitaria;estudiantes_enseñanza_especial;estudiantes_otro_formal;estudiantes_no_formal;estudiantes;estudiantes_con_beca;total_en_becas;estudiantes_centro_publico;estudiantes_centro_privado;personas_segundo_idioma;cantidad_ocupados;cantidad_desempleados;cantidad_fuera_de_ft;menores_de_15;mayores_de_64;pensionados
146;732_6_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Madera;Sí;Vivienda no hacinada;3;Por dispositivos móviles (SIM);No;No;No;Sí;No;Sí;Sí;0;1;0;0;No pobre;108,333,333,333,333;108,333,333,333,333;Q5: Más de 459848;5;5;Hombre;62;Divorciado(a);Secundaria académica incompleta;Extranjero;No;Fuera de la fuerza de trabajo;NA;Seguro privado o del extranjero;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
146;732_7_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;118,833,333,333,333;594,166,666,666,667;Q1: 87944 ó menos;1;1;Mujer;77;Viudo(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen no contributivo monto básico;No;No asiste;No;2;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1
145;732_8_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;102,242,333,333,333;127,802,916,666,667;Q2: Más de 87944 a 144395;3;3;Hombre;49;En unión libre o juntado(a);Secundaria técnica incompleta;Público;No;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;8;4;4;2;0;1;0;0;0;0;0;3;0;0;3;0;0;2;0;2;4;0;0
149;732_9_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;6;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;498320;124580;Q2: Más de 87944 a 144395;3;3;Hombre;38;Casado(a);Secundaria académica incompleta;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;Voluntario;No;No asiste;No;4;2;2;0;1;1;0;0;0;0;0;2;0;0;2;0;0;1;0;2;1;0;0
146;732_12_1;Rural;Chorotega;Casa Independiente;Alquilada;120000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por dispositivos móviles (SIM);Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;980400;326800;Q4: Más de 240898 a 459848;5;4;Hombre;44;Casado(a);Secundaria académica completa;Público;Sí;Desempleado abierto;NA;No asegurado;No;No asiste;No;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1
145;684_1_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;6;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;975000;243750;Q4: Más de 240898 a 459848;3;4;Hombre;49;Casado(a);Secundaria académica incompleta;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Voluntario;No;No asiste;No;4;2;2;0;2;0;0;0;0;0;0;2;0;0;2;0;0;1;0;1;2;0;0
186;684_2_1;Urbana;Chorotega;Casa Independiente;Alquilada;180000;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;6;0;1;0;No pobre;933,553,856,666,667;155,592,309,444,444;Q3: Más de 144395 a 240898;2;3;Mujer;45;En unión libre o juntado(a);Primaria completa;Extranjero;No;Desempleado abierto;NA;Familiar asegurado directo;No;No asiste;No;6;1;5;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;1;1;2;0;0
146;684_3_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;7;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza extrema;181,666,666,666,667;454,166,666,666,667;Q1: 87944 ó menos;1;1;Hombre;62;Casado(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;4;3;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;3;0;0;1
134;684_6_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;3;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;626470;626470;Q5: Más de 459848;5;5;Hombre;74;Separado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
150;684_7_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza no extrema;202644;50661;Q1: 87944 ó menos;1;1;Hombre;47;Casado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;Voluntario;No;No asiste;No;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0
139;684_9_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por fibra óptica;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza no extrema;508,733,333,333,333;101,746,666,666,667;Q2: Más de 87944 a 144395;2;2;Mujer;41;Separado(a);Secundaria académica completa;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Asalariado;No;No asiste;No;5;3;2;0;1;1;0;1;0;0;0;3;0;0;3;0;0;1;1;1;2;0;0
141;733_1_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;841070;210267,5;Q3: Más de 144395 a 240898;4;4;Hombre;40;Casado(a);Secundaria académica incompleta;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Asalariado;No;No asiste;No;4;2;2;0;1;1;0;0;0;0;0;2;0;0;1;0;0;1;0;2;1;0;0
137;733_2_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Fibrocemento;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;6;Por cable coaxial;Sí;No;Sí;Sí;Sí;Sí;Sí;4;2;2;0;No pobre;2102100;420420;Q4: Más de 240898 a 459848;5;5;Hombre;34;Casado(a);Educación superior de pregrado y grado;Privado;Sí;Ocupado;Profesionales científicos e intelectuales;Asalariado;No;No asiste;No;5;2;3;0;1;1;0;0;0;0;0;2;0;0;2;0;1;1;0;2;2;0;0
135;733_3_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;3;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;288,833,333,333,333;144,416,666,666,667;Q3: Más de 144395 a 240898;3;3;Hombre;70;Casado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1
167;733_4_1;Rural;Chorotega;Casa Independiente;Alquilada;75000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;3;Por dispositivos móviles (SIM);No;No;No;Sí;Sí;Sí;Sí;3;1;0;0;Pobreza no extrema;478,833,333,333,333;798,055,555,555,555;Q1: 87944 ó menos;2;2;Hombre;61;Separado(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;6;3;3;0;3;0;0;0;0;0;0;3;0;0;3;0;0;1;0;1;4;0;0
137;733_6_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;190,833,333,333,333;954,166,666,666,667;Q2: Más de 87944 a 144395;2;2;Mujer;49;Divorciado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;2;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0
141;733_7_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;No pobre;861,883,333,333,333;12,312,619,047,619;Q2: Más de 87944 a 144395;3;3;Hombre;48;Casado(a);Secundaria académica incompleta;Público;No;Desempleado abierto;NA;Familiar asegurado directo;No;No asiste;No;7;4;3;0;0;2;0;1;0;0;0;3;1;158000;3;0;0;2;2;1;2;0;0
136;733_8_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;No pobre;445,141,666,666,667;148,380,555,555,556;Q3: Más de 144395 a 240898;3;3;Hombre;43;En unión libre o juntado(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;3;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0
177;733_10_1;Rural;Chorotega;En fila o contigua;Alquilada;70000;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;Sí;Sí;No;Sí;Sí;Sí;3;0;0;1;No pobre;340600;170300;Q3: Más de 144395 a 240898;3;3;Hombre;56;Divorciado(a);Primaria completa;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;No asegurado;No;No asiste;No;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
141;733_11_1;Rural;Chorotega;Casa Independiente;Otra tenencia (cedida, prestada);NA;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;406,666,666,666,667;101,666,666,666,667;Q2: Más de 87944 a 144395;2;2;Mujer;34;Casado(a);Secundaria académica completa;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Asalariado;No;No asiste;No;4;3;1;1;0;1;0;0;0;0;0;2;0;0;2;0;0;1;1;1;1;0;0
141;733_12_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;8;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;5;0;2;0;No pobre;135,771,483,333,333;193,959,261,904,762;Q3: Más de 144395 a 240898;4;4;Hombre;75;En unión libre o juntado(a);Educación superior de pregrado y grado;Extranjero;Sí;Fuera de la fuerza de trabajo;NA;Voluntario;No;No asiste;No;7;3;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;4;2;1;0
145;686_1_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;849,366,666,666,667;283,122,222,222,222;Q4: Más de 240898 a 459848;4;4;Hombre;39;En unión libre o juntado(a);Secundaria académica incompleta;Público;No;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0
143;686_2_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza no extrema;109750;54875;Q1: 87944 ó menos;1;1;Mujer;65;Soltero(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
141;686_3_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;159139,68;159139,68;Q3: Más de 144395 a 240898;2;3;Hombre;65;Separado(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;Por el Estado;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
143;686_4_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Madera;No;Vivienda no hacinada;4;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza extrema;139,633,333,333,333;349,083,333,333,333;Q1: 87944 ó menos;1;1;Hombre;53;En unión libre o juntado(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;4;2;2;0;1;0;0;0;0;0;0;1;1;18000;1;0;0;1;0;2;1;1;1
174;686_5_1;Urbana;Chorotega;Casa Independiente;Alquilada;120000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza extrema;131200;437,333,333,333,333;Q1: 87944 ó menos;1;1;Mujer;43;Separado(a);Secundaria académica incompleta;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;3;2;1;0;1;1;0;0;0;0;0;2;0;0;2;0;0;1;0;0;2;0;0
139;686_6_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza no extrema;220000;110000;Q2: Más de 87944 a 144395;2;2;Hombre;62;En unión libre o juntado(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
146;686_9_1;Urbana;Chorotega;Casa Independiente;Alquilada;250000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;Sí;Sí;No;Sí;Sí;Sí;6;0;0;1;No pobre;125,335,166,666,667;250,670,333,333,333;Q4: Más de 240898 a 459848;3;4;Hombre;44;Casado(a);Educación superior de pregrado y grado;Público;Sí;Ocupado;Directores y gerentes;Asalariado;No;No asiste;No;5;3;2;0;0;2;0;0;0;0;0;2;0;0;0;2;4;2;0;2;1;0;0
139;686_10_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;3;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;737,663,333,333,333;184,415,833,333,333;Q3: Más de 144395 a 240898;3;3;Hombre;52;Casado(a);Sin nivel de instrucción;Nunca ha asistido;Sí;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0
145;686_11_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;4;0;0;0;No pobre;461000;153,666,666,666,667;Q3: Más de 144395 a 240898;2;3;Hombre;60;Casado(a);Primaria completa;Público;No;Ocupado;Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros;Voluntario;No;No asiste;No;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;2;0;0;0
157;686_12_1;Urbana;Chorotega;Casa Independiente;Alquilada;60000;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;2;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza extrema;146,666,666,666,667;488,888,888,888,889;Q1: 87944 ó menos;1;1;Mujer;66;Separado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1
182;687_1_1;Urbana;Chorotega;Casa Independiente;Alquilada;150000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;1061450;265362,5;Q4: Más de 240898 a 459848;3;4;Hombre;33;En unión libre o juntado(a);Educación superior de pregrado y grado;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Asalariado;No;No asiste;No;4;2;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;2;0;0
147;687_2_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;110,630,433,333,333;276,576,083,333,333;Q4: Más de 240898 a 459848;4;4;Hombre;41;Casado(a);Secundaria académica completa;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Asalariado;No;No asiste;No;4;1;3;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;2;0;0
144;687_3_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;830,033,333,333,333;276,677,777,777,778;Q4: Más de 240898 a 459848;4;4;Mujer;56;Separado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;No asegurado;No;No asiste;No;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
145;687_4_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza extrema;144500;481,666,666,666,667;Q1: 87944 ó menos;1;1;Mujer;56;Separado(a);Secundaria académica incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;3;2;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0
151;687_5_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza no extrema;581885;969,808,333,333,333;Q2: Más de 87944 a 144395;2;2;Mujer;66;Viudo(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;6;3;3;0;2;0;0;0;0;0;0;2;0;0;2;0;0;1;0;3;2;1;1
138;687_6_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;280,556,666,666,667;935,188,888,888,889;Q2: Más de 87944 a 144395;2;2;Hombre;51;Soltero(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2
155;687_7_1;Urbana;Chorotega;Casa Independiente;Alquilada;80000;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;4;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;216,666,666,666,667;108,333,333,333,333;Q2: Más de 87944 a 144395;2;2;Mujer;43;Separado(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;Sí;No asiste;No;2;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0
147;687_8_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por fibra óptica;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;1401725;467,241,666,666,667;Q5: Más de 459848;4;5;Mujer;34;Casado(a);Educación superior de pregrado y grado;Público;No;Ocupado;Profesionales científicos e intelectuales;Asalariado;No;No asiste;No;3;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;0
136;687_9_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;2;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;132,133,333,333,333;132,133,333,333,333;Q2: Más de 87944 a 144395;2;3;Mujer;74;Separado(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen no contributivo monto básico;No;No asiste;No;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
147;687_10_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por dispositivos móviles (SIM);Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;201,921,666,666,667;504,804,166,666,667;Q5: Más de 459848;4;5;Mujer;35;Divorciado(a);Educación superior de posgrado;Privado;No;Ocupado;Profesionales científicos e intelectuales;Asalariado;No;No asiste;No;4;2;2;0;0;1;0;1;0;0;0;2;0;0;1;1;0;1;0;2;1;0;0
147;687_11_1;Urbana;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;3;NA;Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;598,779,666,666,667;149,694,916,666,667;Q3: Más de 144395 a 240898;2;3;Mujer;34;Soltero(a);Secundaria académica completa;Público;No;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;4;2;2;0;2;1;0;0;0;0;0;3;0;0;3;0;0;1;0;1;2;0;0
182;687_12_1;Urbana;Chorotega;Casa Independiente;Alquilada;1.00E+05;Block o ladrillo;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;6;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza no extrema;317,958,333,333,333;794,895,833,333,333;Q1: 87944 ó menos;1;2;Mujer;37;Soltero(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;No asegurado;No;No asiste;No;4;1;3;0;1;1;0;0;0;0;0;2;0;0;2;0;0;1;0;2;1;0;0
154;734_1_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;3;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;166500;83250;Q1: 87944 ó menos;2;2;Mujer;24;Separado(a);Secundaria académica completa;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;No asegurado;No;No asiste;No;2;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0
165;734_2_1;Rural;Chorotega;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;NA;No;No;No;No;No;No;No;0;0;0;0;No pobre;184,166,666,666,667;184,166,666,666,667;Q3: Más de 144395 a 240898;4;3;Hombre;71;Separado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
